id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria
504592,andrea diaz,m,2026-01-04,299.40,villa nueva,services
500014,laura flores,m,2026-01-05,"264,28",escuintla,retail
504605,diana gomez,m,2026-01-28,"270,71",amatitlan,food
502015,isabel ruiz,f,04/02/2026,375.14,escuintla,food
503722,rene morales,f,02/01/2026,497.02,,services
504680,hector fuentes,m,30/01/2026,desconocido,quetzaltenango,education
501522,monica ortega,m,2026-01-18,"180,55",amatitlan,food
502835,kevin nunez,f,2026-01-07,"391,08",guatemala,education
502749,carlos flores,f,2026-02-01,"391,75",desconocido,retail
501722,isabel fuentes,m,2026-01-29,"117,74",amatitlan,retail
504015,jose herrera,f,2026-02-10,"483,53",villa nueva,retail
500026,laura ortega,m,2026-02-09,"114,06",escuintla,services
503296,paola mendez,f,2026-03-01,"21,69",escuintla,food
502342,ricardo  nunez,m,2026-02-08,"33,13",quetzaltenango,services
501343,maria fuentes,f,2026-01-15,198.34,antigua,services
503881,carmen flores,f,2026-01-22,desconocido,mixco,food
500937,paola alvarez,m,08/01/2026,135.23,guatemala,services
501648,andrea nunez,m,2026-02-11,"431,42",guatemala,education
502082,andrea torres,f,26/01/2026,292.71,escuintla,education
502451,ana soto,f,17/01/2026,desconocido,villa nueva,services
504499,oscar rojas,m,12/02/2026,57.02,amatitlan,food
500999,diana fuentes,f,2026-02-05,"426,63",desconocido,food
502773,paola torres,m,2026-01-29,152.56,mixco,education
502368,laura morales,m,22/02/2026,269.84,chimaltenango,retail
503097,isabel diaz,f,2026-02-10,"298,98",mixco,food
501684,fernando dominguez,f,2026-02-28,368.77,quetzaltenango,retail
500191,pablo ruiz,f,2026-02-24,293.58,escuintla,food
500452,isabel mejia,f,2026-02-12,102.45,amatitlan,services
504077,valeria aguilar,f,2026-01-23,2.78,antigua,services
503644,oscar lopez,f,03/02/2026,"181,04",escuintla,services
501559,patricia  rojas,f,17/01/2026,"348,91",villa nueva,retail
502874,oscar nunez,m,2026-01-17,"240,53",villa nueva,food
502675,karla ortega,f,08/01/2026,258.06,villa nueva,services
504760,fernando fuentes,f,10/01/2026,"439,91",desconocido,services
500077,diana aguilar,f,2026-02-03,"208,59",chimaltenango,food
502471,patricia flores,m,2026-02-13,210.98,antigua,education
503731,sofia morales,f,28/02/2026,416.35,escuintla,retail
501670,karla  mendez,m,03/02/2026,"470,73",guatemala,retail
501031,elena perez,m,27/01/2026,"351,12",villa nueva,food
500798,pedro mendez,m,2026-02-23,458.29,mixco,retail
501725,ana cruz,f,12/02/2026,197.36,quetzaltenango,retail
502734,valeria mejia,f,17/02/2026,desconocido,quetzaltenango,services
500051,maria perez,m,25/02/2026,239.84,antigua,education
501587,carmen perez,f,2026-02-15,desconocido,mixco,education
503809,fernando  fuentes,f,20/01/2026,260.49,antigua,services
502996,isabel alvarez,m,2026-02-24,"351,04",,food
503444,juan nunez,m,2026-03-01,219.62,guatemala,services
501666,kevin castillo,m,24/01/2026,"481,70",chimaltenango,services
504411,oscar herrera,f,2026-02-06,352.51,guatemala,food
503337,maria dominguez,f,16/02/2026,378.58,antigua,food
500898,gustavo  hernandez,m,2026-02-04,desconocido,mixco,education
501133,elena fuentes,f,2026-02-07,desconocido,guatemala,education
500775,ricardo morales,m,2026-02-19,"270,89",guatemala,food
501437,gustavo solis,m,26/02/2026,"204,85",guatemala,services
502383,hector mejia,m,2026-02-03,223.75,guatemala,retail
502490,karla lopez,m,2026-02-15,"270,72",guatemala,retail
501177,laura castillo,m,2026-02-13,"459,02",amatitlan,services
500297,sofia diaz,f,05/01/2026,30.99,guatemala,retail
502348,karla fuentes,m,18/01/2026,482.61,amatitlan,services
502033,jose morales,m,20/01/2026,"19,46",chimaltenango,education
501599,ricardo rojas,f,17/02/2026,"331,69",chimaltenango,food
502864,ricardo herrera,f,2026-02-02,146.46,escuintla,food
500042,andrea paz,m,2026-02-28,449.44,mixco,education
503432,paola  alvarez,f,23/02/2026,"152,83",mixco,services
502566,juan aguilar,f,2026-02-02,397.26,quetzaltenango,services
503033,paola reyes,f,08/02/2026,"293,10",guatemala,services
500632,gustavo aguilar,m,2026-02-17,desconocido,quetzaltenango,food
500341,gustavo soto,f,06/01/2026,"344,69",escuintla,food
502550,ricardo mendez,m,2026-01-14,"190,48",escuintla,food
500147,juan mazariegos,m,2026-02-11,218.49,chimaltenango,food
503341,maria ramirez,m,2026-01-28,"464,60",amatitlan,services
503145,gustavo aguilar,f,2026-02-20,424.16,mixco,food
503836,isabel rojas,f,2026-01-02,134.74,amatitlan,retail
502602,ana flores,f,07/02/2026,65.85,mixco,services
504695,valeria  lopez,f,2026-02-13,125.20,quetzaltenango,services
502008,ricardo ortega,m,04/02/2026,"30,53",amatitlan,services
502999,rene diaz,m,21/02/2026,desconocido,escuintla,education
502831,oscar castillo,m,2026-02-28,447.39,amatitlan,education
504679,daniel perez,f,18/01/2026,desconocido,guatemala,food
500207,carmen torres,m,11/02/2026,"470,45",antigua,education
501230,paola reyes,m,2026-01-16,75.93,mixco,food
500900,ana mazariegos,f,2026-02-12,211.50,antigua,education
501371,patricia  mazariegos,m,2026-01-13,"295,94",villa nueva,retail
501153,elena torres,f,21/02/2026,"175,18",amatitlan,services
504549,gustavo  dominguez,f,20/01/2026,"11,04",mixco,retail
501396,andrea dominguez,f,2026-01-27,"83,76",mixco,education
501488,kevin castillo,m,2026-01-15,"129,31",antigua,food
501838,ricardo  paz,m,2026-01-22,479.64,chimaltenango,retail
504724,karla perez,f,2026-02-05,"141,40",amatitlan,education
500912,elena morales,f,2026-02-10,0.41,escuintla,retail
504769,maria soto,f,2026-01-01,316.02,villa nueva,services
502139,kevin mejia,f,2026-02-06,433.56,antigua,food
501132,carmen molina,f,01/03/2026,"4,08",quetzaltenango,services
503737,ana  vargas,m,04/02/2026,284.63,amatitlan,services
502178,ricardo gomez,f,06/02/2026,"376,51",antigua,services
503383,carmen  rojas,m,2026-01-12,desconocido,chimaltenango,services
503074,jose vargas,f,10/01/2026,322.81,chimaltenango,services
501612,ricardo  rojas,f,2026-02-05,"77,02",chimaltenango,food
503591,paola hernandez,f,2026-01-31,"192,43",amatitlan,food
504683,pedro ortega,m,2026-02-02,desconocido,quetzaltenango,education
501828,paola  paz,m,2026-01-11,139.43,amatitlan,retail
500379,gustavo castillo,m,2026-01-12,"184,06",mixco,retail
500273,hector reyes,,2026-01-25,"280,42",quetzaltenango,services
501668,elena solis,m,2026-01-08,"444,41",villa nueva,services
501320,hector mendez,m,02/02/2026,"37,44",antigua,education
503493,valeria vargas,m,2026-01-11,190.06,quetzaltenango,education
502166,hector lopez,f,2026-01-16,"421,35",villa nueva,services
501148,fernando alvarez,f,02/01/2026,"395,95",amatitlan,food
503673,valeria nunez,m,30/01/2026,desconocido,desconocido,food
502868,sofia flores,f,2026-01-04,"211,81",quetzaltenango,services
501106,luis herrera,f,2026-01-17,426.65,quetzaltenango,services
501097,elena mazariegos,m,2026-02-10,desconocido,antigua,education
500786,laura paz,m,2026-02-15,"4,57",chimaltenango,services
504043,karla molina,m,13/02/2026,225.17,villa nueva,food
503045,fernando paz,m,2026-02-02,98.92,antigua,education
504814,maria  lopez,m,2026-02-18,"221,03",mixco,education
501821,isabel  nunez,f,2026-02-06,459.51,escuintla,education
501310,maria solis,m,2026-02-16,393.85,escuintla,food
504227,carlos soto,m,05/01/2026,"338,69",chimaltenango,retail
504669,fernando soto,m,02/02/2026,174.16,escuintla,education
500540,daniel dominguez,m,2026-01-23,"380,51",guatemala,food
502989,patricia molina,m,2026-02-16,243.22,mixco,services
503684,elena flores,m,20/02/2026,3.52,villa nueva,food
503763,juan dominguez,m,11/02/2026,"265,13",quetzaltenango,food
500495,miguel  solis,f,2026-02-07,desconocido,,retail
501829,paola flores,f,02/01/2026,"491,47",quetzaltenango,retail
504765,karla molina,m,2026-02-08,"412,66",escuintla,food
502670,juan castillo,m,2026-01-08,"380,87",villa nueva,education
502584,fernando ortega,m,23/01/2026,405.76,escuintla,retail
502918,paola mejia,f,2026-02-25,"25,02",chimaltenango,services
504332,juan ruiz,m,2026-01-20,407.90,mixco,food
500434,elena aguilar,f,2026-01-05,"143,11",mixco,food
502661,pedro cruz,m,2026-01-02,"245,62",antigua,education
501942,oscar rojas,m,13/02/2026,"3,75",villa nueva,food
500295,valeria dominguez,m,09/02/2026,"321,42",escuintla,services
500399,karla  torres,f,2026-01-31,"61,33",,services
501935,diana reyes,f,2026-02-16,"223,35",guatemala,food
502949,pedro mazariegos,f,2026-01-22,207.81,chimaltenango,services
502128,fernando ruiz,m,2026-02-19,"52,92",villa nueva,education
503497,luis cruz,m,2026-01-14,453.91,mixco,food
500158,monica ruiz,m,14/01/2026,"292,31",escuintla,retail
502709,juan torres,m,2026-01-24,113.37,amatitlan,food
502487,carlos mejia,m,08/01/2026,47.38,quetzaltenango,food
500646,valeria soto,m,23/01/2026,231.04,chimaltenango,food
501211,monica  hernandez,m,2026-01-13,desconocido,guatemala,services
503445,carlos herrera,f,2026-02-19,"33,34",mixco,services
501732,andrea perez,f,2026-02-10,"468,40",chimaltenango,services
500925,pablo rojas,f,2026-01-25,255.00,villa nueva,retail
502956,karla fuentes,m,2026-02-20,248.74,chimaltenango,retail
504259,miguel ramirez,f,2026-02-11,3.01,villa nueva,food
502054,laura diaz,m,2026-02-27,"359,90",mixco,services
502568,juan gomez,m,2026-01-09,122.39,mixco,education
501921,karla perez,f,09/02/2026,"163,02",desconocido,food
503709,rene mazariegos,f,2026-02-11,0.18,chimaltenango,retail
502503,luis morales,m,2026-02-26,355.01,chimaltenango,retail
504526,diana rojas,m,2026-02-01,381.27,villa nueva,food
504375,ana aguilar,f,2026-01-25,"264,10",chimaltenango,retail
500878,hector solis,f,2026-01-16,381.35,quetzaltenango,services
500742,kevin fuentes,f,2026-02-28,482.63,mixco,retail
501007,daniel lima,f,2026-01-18,"409,21",mixco,food
501136,gabriela molina,m,2026-01-09,242.64,amatitlan,education
500398,carmen torres,m,2026-01-07,360.60,mixco,retail
504459,diana gomez,m,21/01/2026,"470,17",desconocido,food
502626,kevin lima,m,17/02/2026,438.27,chimaltenango,retail
501069,karla morales,desconocido,2026-01-20,332.03,escuintla,education
503166,gustavo mendez,m,2026-01-12,"117,04",escuintla,food
503463,maria rojas,f,2026-02-22,282.10,villa nueva,retail
504508,ana mendez,m,15/02/2026,"236,00",mixco,retail
502222,karla morales,f,2026-02-16,"271,54",quetzaltenango,services
500364,pablo paz,f,2026-02-14,109.41,escuintla,food
503874,fernando  torres,,2026-02-17,desconocido,amatitlan,services
501355,ricardo paz,m,26/02/2026,"453,81",quetzaltenango,food
500245,monica cruz,m,2026-02-20,"281,22",mixco,retail
503790,kevin castillo,desconocido,2026-02-02,307.64,chimaltenango,education
501321,elena ramirez,f,2026-02-25,142.13,antigua,food
504522,sofia mejia,m,2026-01-23,469.86,amatitlan,retail
501579,fernando cruz,f,09/02/2026,"258,84",escuintla,education
500966,sofia  flores,m,2026-01-20,"94,31",desconocido,food
504539,carlos reyes,f,2026-01-19,211.91,quetzaltenango,education
501079,monica alvarez,f,2026-02-27,desconocido,escuintla,services
500255,gabriela solis,f,06/01/2026,254.78,desconocido,services
503536,pablo mazariegos,f,2026-02-02,204.08,chimaltenango,food
500551,carlos molina,f,2026-02-13,314.06,quetzaltenango,food
504505,valeria solis,m,2026-01-30,desconocido,antigua,services
500533,diana lima,m,11/02/2026,"81,10",,food
500334,patricia alvarez,m,16/01/2026,"417,78",guatemala,services
502555,carmen diaz,m,07/02/2026,81.79,chimaltenango,retail
503088,gustavo torres,f,2026-02-07,"457,81",guatemala,education
504108,rene  hernandez,m,2026-02-28,261.46,guatemala,education
501353,patricia perez,f,14/02/2026,"446,68",amatitlan,retail
501265,paola dominguez,m,2026-01-17,"208,46",mixco,services
504290,daniel soto,m,2026-01-10,471.60,guatemala,retail
500923,maria ramirez,m,14/02/2026,desconocido,chimaltenango,education
503011,juan hernandez,f,2026-01-03,329.55,mixco,services
500403,monica perez,m,22/02/2026,"463,35",guatemala,retail
501806,jose mendez,f,2026-02-14,"64,47",escuintla,food
504083,kevin paz,m,2026-01-07,"71,13",mixco,services
504717,andrea fuentes,f,16/01/2026,"386,02",quetzaltenango,food
503004,pedro perez,f,2026-01-23,desconocido,chimaltenango,retail
504543,pedro dominguez,f,2026-01-28,192.82,escuintla,retail
504374,diana ramirez,f,2026-01-28,"102,07",villa nueva,education
500408,valeria diaz,f,28/01/2026,83.76,mixco,food
501297,monica aguilar,desconocido,2026-01-18,50.85,,food
504629,daniel mendez,m,06/02/2026,"209,30",villa nueva,food
503661,fernando soto,f,2026-01-11,7.12,villa nueva,services
504383,ricardo  mejia,f,11/01/2026,16.61,quetzaltenango,services
501260,daniel reyes,m,2026-02-01,104.92,amatitlan,services
502365,karla molina,f,2026-02-28,"115,47",villa nueva,food
501103,jose paz,f,2026-01-30,"243,31",escuintla,services
501908,daniel  ramirez,m,2026-02-02,"332,20",chimaltenango,food
501017,miguel rojas,m,07/01/2026,427.92,quetzaltenango,food
501734,carlos lopez,f,2026-02-23,106.15,,food
500616,paola rojas,m,2026-01-22,47.00,antigua,retail
503327,pedro cruz,m,12/01/2026,"321,61",mixco,education
502302,kevin morales,m,09/01/2026,"393,16",chimaltenango,retail
503093,sofia solis,m,02/02/2026,"157,49",mixco,education
501118,diana nunez,m,2026-01-15,282.61,chimaltenango,education
500536,diana ramirez,m,2026-02-05,249.83,escuintla,services
504870,gabriela castillo,m,2026-02-14,"16,54",villa nueva,food
504851,oscar castillo,m,2026-01-29,181.53,amatitlan,education
500860,patricia  aguilar,f,2026-02-08,266.26,quetzaltenango,education
501345,pedro alvarez,m,2026-01-08,"104,92",chimaltenango,food
504753,diana molina,m,14/02/2026,460.55,quetzaltenango,food
502078,valeria perez,f,2026-01-13,482.85,quetzaltenango,food
503683,jose nunez,m,15/01/2026,228.08,guatemala,food
504697,miguel  morales,m,02/02/2026,190.85,villa nueva,services
501593,juan alvarez,f,2026-02-27,desconocido,amatitlan,education
504764,diana mejia,f,04/02/2026,"28,28",quetzaltenango,food
504877,ana lima,f,2026-01-19,"299,34",antigua,services
501172,maria  vargas,m,15/02/2026,186.02,chimaltenango,food
502424,miguel alvarez,f,2026-02-06,220.85,antigua,retail
501369,pedro  diaz,m,2026-01-21,440.26,guatemala,education
504044,laura fuentes,f,2026-02-07,106.59,antigua,education
501164,valeria soto,f,2026-02-14,"317,47",quetzaltenango,food
501067,luis rojas,m,2026-02-22,471.23,amatitlan,education
500142,pablo mejia,f,18/02/2026,desconocido,antigua,food
500597,kevin gomez,f,2026-02-05,"72,90",quetzaltenango,education
504270,gabriela  alvarez,f,11/01/2026,354.72,quetzaltenango,services
503367,pedro mendez,m,26/02/2026,"393,71",quetzaltenango,education
503141,hector paz,f,2026-02-08,267.40,quetzaltenango,retail
501498,andrea ortega,f,2026-01-06,429.01,chimaltenango,retail
504465,paola fuentes,m,25/01/2026,"221,60",amatitlan,food
500532,pablo soto,m,2026-02-22,"226,34",amatitlan,education
500402,pedro vargas,f,23/01/2026,236.92,quetzaltenango,education
501309,paola gomez,m,2026-01-26,"347,53",escuintla,food
502321,monica castillo,f,2026-01-02,"273,31",antigua,education
503657,hector soto,f,19/01/2026,"65,31",guatemala,food
504027,monica solis,f,2026-01-31,193.82,amatitlan,retail
502820,jose solis,m,2026-01-07,"221,60",desconocido,retail
502684,sofia rojas,m,2026-02-19,"402,29",chimaltenango,food
502617,miguel lopez,f,19/01/2026,"133,34",villa nueva,retail
501848,diana rojas,f,2026-02-10,"494,57",mixco,education
500637,jose fuentes,m,2026-02-18,430.08,quetzaltenango,education
502665,ana solis,m,2026-01-06,"227,89",quetzaltenango,services
502730,isabel alvarez,f,2026-01-23,"490,27",quetzaltenango,retail
501859,miguel  dominguez,m,31/01/2026,209.23,chimaltenango,education
504455,patricia castillo,m,01/02/2026,"330,42",escuintla,services
501411,juan fuentes,f,2026-01-19,41.79,guatemala,education
501401,diana ramirez,m,2026-01-24,195.38,quetzaltenango,education
504868,pablo gomez,f,2026-01-26,"366,44",quetzaltenango,services
502084,sofia diaz,f,22/01/2026,desconocido,chimaltenango,retail
503938,miguel  perez,m,2026-01-30,326.33,guatemala,retail
504776,miguel morales,m,23/02/2026,"9,01",antigua,food
500125,daniel gomez,m,2026-01-01,142.91,mixco,education
501363,carlos reyes,m,2026-02-20,"495,06",villa nueva,food
501055,karla aguilar,f,11/01/2026,"277,46",amatitlan,retail
501314,pablo  castillo,f,16/01/2026,181.39,mixco,services
502991,rene nunez,f,23/02/2026,"17,09",amatitlan,retail
503397,karla lima,m,24/01/2026,341.92,quetzaltenango,food
502401,juan hernandez,m,20/01/2026,323.07,escuintla,services
501242,monica flores,m,2026-01-03,"147,35",mixco,services
502822,sofia  hernandez,f,08/02/2026,"452,23",mixco,services
501072,gabriela alvarez,m,07/01/2026,178.80,amatitlan,services
500007,rene ortega,m,2026-02-12,34.58,chimaltenango,education
504566,andrea mejia,f,2026-02-17,57.68,amatitlan,retail
500057,andrea aguilar,f,23/02/2026,76.26,amatitlan,food
502062,daniel cruz,f,2026-01-16,305.24,mixco,services
503342,isabel reyes,m,2026-02-07,desconocido,chimaltenango,retail
503474,carmen ramirez,f,26/01/2026,468.96,escuintla,food
504379,isabel castillo,f,24/02/2026,"423,29",quetzaltenango,retail
501636,andrea herrera,m,2026-01-25,"169,17",amatitlan,food
503616,laura diaz,f,2026-01-30,361.97,villa nueva,food
503150,oscar torres,m,2026-01-31,178.42,mixco,services
502263,rene lima,m,2026-01-18,190.74,antigua,food
503839,maria ruiz,f,16/02/2026,desconocido,villa nueva,food
502971,miguel soto,f,2026-02-02,"146,49",guatemala,food
503624,laura  ramirez,m,2026-02-14,"417,94",chimaltenango,food
500590,rene  fuentes,m,2026-02-26,desconocido,quetzaltenango,services
504220,monica dominguez,m,2026-02-26,368.83,villa nueva,education
500967,gustavo morales,m,04/02/2026,498.92,escuintla,retail
501186,elena mejia,m,2026-01-05,"6,42",villa nueva,retail
501128,patricia  torres,f,2026-02-15,"197,03",guatemala,education
504412,rene lima,m,17/02/2026,479.98,escuintla,education
501285,ana  nunez,f,2026-01-29,"2,13",chimaltenango,services
504111,karla alvarez,m,2026-02-07,42.91,villa nueva,education
500359,oscar diaz,f,23/01/2026,desconocido,antigua,food
503521,daniel ruiz,f,04/02/2026,"284,75",desconocido,food
500673,karla mazariegos,f,15/02/2026,"473,30",guatemala,education
503143,luis ortega,f,31/01/2026,"112,78",chimaltenango,retail
500680,jose mazariegos,m,2026-02-09,216.78,chimaltenango,education
504004,patricia cruz,f,09/02/2026,262.64,,retail
504798,pedro vargas,m,2026-01-26,"322,20",antigua,education
502185,ana soto,f,2026-01-25,"2,43",mixco,retail
500293,juan flores,m,2026-02-19,322.83,villa nueva,education
500086,gustavo mejia,m,21/01/2026,"425,24",mixco,services
504279,kevin soto,m,2026-02-11,55.53,escuintla,retail
500959,andrea herrera,f,2026-01-25,189.66,antigua,retail
500944,karla morales,f,2026-01-22,"22,83",quetzaltenango,education
500131,hector molina,f,2026-03-01,100.01,guatemala,services
500291,andrea mendez,m,05/02/2026,301.38,mixco,food
500156,karla alvarez,m,2026-02-21,desconocido,villa nueva,education
502843,ricardo aguilar,f,30/01/2026,426.76,villa nueva,retail
501524,diana flores,f,2026-01-29,"137,98",villa nueva,food
502816,kevin reyes,f,2026-01-15,368.47,amatitlan,retail
500004,laura diaz,m,2026-01-30,desconocido,amatitlan,services
502872,hector gomez,m,02/01/2026,"276,33",amatitlan,retail
500218,rene vargas,m,2026-03-01,"210,79",chimaltenango,food
504820,isabel molina,f,2026-01-09,448.09,escuintla,services
502384,fernando  dominguez,f,2026-01-09,226.41,quetzaltenango,services
502967,patricia herrera,f,2026-01-08,"398,59",antigua,services
503581,gabriela castillo,m,13/02/2026,"454,32",mixco,education
504577,fernando mendez,f,15/01/2026,"407,70",amatitlan,education
502875,monica herrera,f,2026-02-09,"323,80",mixco,services
500406,isabel flores,f,07/02/2026,"7,16",amatitlan,services
500261,luis cruz,f,2026-01-07,"48,18",escuintla,services
503123,miguel mejia,m,2026-02-07,237.76,chimaltenango,retail
503645,kevin rojas,m,2026-01-25,"80,66",amatitlan,food
502204,miguel hernandez,m,2026-02-15,"41,82",antigua,retail
504821,valeria alvarez,f,2026-01-09,"195,71",escuintla,education
504365,kevin castillo,m,30/01/2026,"469,59",escuintla,education
501932,kevin rojas,f,10/02/2026,desconocido,quetzaltenango,food
502224,valeria lima,f,2026-01-02,"86,63",villa nueva,retail
501155,andrea herrera,m,2026-02-22,"30,71",guatemala,retail
501119,kevin  mazariegos,m,2026-02-26,"205,62",amatitlan,services
500513,laura soto,f,01/01/2026,487.61,escuintla,education
500468,sofia diaz,m,14/02/2026,"363,24",antigua,education
500578,karla solis,f,2026-01-02,"415,89",quetzaltenango,education
500477,sofia ruiz,f,18/02/2026,"251,48",guatemala,food
501539,kevin ortega,m,02/02/2026,"228,52",amatitlan,retail
501711,juan mazariegos,m,2026-01-04,"360,06",escuintla,services
500500,ricardo mejia,f,2026-02-24,"91,64",mixco,education
501175,rene hernandez,f,24/02/2026,320.46,chimaltenango,services
500499,gabriela flores,m,2026-01-04,"442,33",mixco,education
501276,hector nunez,f,05/02/2026,"397,89",villa nueva,services
500087,miguel mejia,f,2026-02-13,"295,37",antigua,food
504307,kevin ortega,f,03/02/2026,412.56,mixco,food
501284,juan solis,f,06/02/2026,237.57,escuintla,retail
504447,ana paz,m,2026-02-01,"232,92",guatemala,education
502972,carmen lopez,f,07/02/2026,"112,23",quetzaltenango,education
503252,daniel ramirez,m,15/01/2026,246.72,guatemala,retail
502374,elena ortega,m,2026-02-03,70.22,villa nueva,education
504446,monica  flores,m,27/01/2026,86.80,villa nueva,services
502695,rene ramirez,m,2026-01-12,desconocido,mixco,services
504434,daniel morales,f,09/01/2026,282.11,villa nueva,services
501455,pedro  flores,m,03/01/2026,desconocido,quetzaltenango,food
501744,paola mendez,m,13/02/2026,140.86,guatemala,food
501786,daniel solis,m,2026-01-18,"341,21",amatitlan,retail
500180,oscar rojas,m,25/01/2026,"430,47",mixco,education
500214,kevin dominguez,f,2026-01-22,109.23,villa nueva,retail
500467,laura mendez,f,2026-02-01,489.93,guatemala,services
501555,miguel herrera,m,2026-02-28,"296,68",mixco,retail
504121,diana soto,m,2026-02-20,"147,24",quetzaltenango,food
502990,kevin  paz,f,01/02/2026,"434,22",desconocido,education
501547,carlos morales,m,01/03/2026,276.34,amatitlan,services
504068,oscar rojas,f,2026-01-16,"446,35",escuintla,food
504650,laura soto,m,2026-02-10,283.85,antigua,education
501219,juan alvarez,m,2026-01-22,"331,47",chimaltenango,food
502623,juan fuentes,m,2026-02-02,"141,45",guatemala,food
502830,monica  flores,f,27/01/2026,270.04,guatemala,retail
501503,gustavo lopez,f,2026-01-12,desconocido,mixco,services
501409,paola  alvarez,f,2026-01-28,398.62,chimaltenango,education
500263,carlos  reyes,f,2026-02-04,"21,64",guatemala,services
500527,gabriela soto,f,16/02/2026,438.37,guatemala,food
500848,kevin flores,m,2026-02-20,"424,58",guatemala,education
501016,pablo  torres,m,2026-02-17,"414,66",quetzaltenango,food
500317,isabel diaz,m,2026-01-18,desconocido,amatitlan,services
504895,karla  gomez,m,24/02/2026,117.09,quetzaltenango,services
501036,monica nunez,m,2026-01-03,449.66,quetzaltenango,services
500567,paola torres,m,03/02/2026,"454,76",antigua,services
501892,fernando ramirez,f,2026-01-11,"145,05",antigua,food
503534,isabel  ramirez,f,2026-02-01,482.00,villa nueva,services
500605,valeria flores,m,2026-02-21,434.26,escuintla,retail
500621,monica mendez,f,2026-02-08,desconocido,amatitlan,services
500292,isabel lima,f,18/02/2026,"262,31",mixco,food
501798,elena morales,f,2026-02-03,"72,43",antigua,education
502058,fernando morales,f,2026-01-03,"448,74",guatemala,services
502376,sofia  molina,f,2026-02-05,"347,32",escuintla,retail
502791,andrea  cruz,m,2026-01-13,desconocido,escuintla,retail
503808,ricardo torres,f,2026-01-13,"188,09",escuintla,food
504498,luis ramirez,f,2026-02-25,110.41,mixco,education
503415,miguel vargas,m,31/01/2026,"79,98",chimaltenango,services
500796,andrea fuentes,m,08/01/2026,desconocido,quetzaltenango,retail
502097,carmen  gomez,f,09/01/2026,209.05,amatitlan,retail
503558,monica cruz,m,05/02/2026,231.48,mixco,food
503347,valeria mendez,f,13/01/2026,103.69,mixco,retail
504107,rene solis,f,2026-02-17,216.96,chimaltenango,services
504141,hector castillo,f,2026-02-03,384.31,chimaltenango,services
500289,rene reyes,m,2026-02-06,294.94,villa nueva,food
502435,elena perez,m,2026-02-03,201.02,guatemala,food
504548,ana rojas,f,2026-01-27,387.97,antigua,retail
500854,maria ruiz,m,2026-01-12,"260,29",guatemala,retail
503294,paola flores,f,02/01/2026,desconocido,quetzaltenango,food
502230,monica rojas,m,2026-01-16,"367,51",antigua,food
500801,miguel soto,f,2026-02-14,"79,59",chimaltenango,education
504045,juan vargas,m,2026-01-26,"454,07",amatitlan,retail
503418,pablo  aguilar,m,2026-01-21,254.39,antigua,education
503834,rene ramirez,f,2026-02-08,"287,80",amatitlan,retail
503612,ana reyes,,2026-02-28,359.95,mixco,education
504415,oscar hernandez,f,10/01/2026,"205,77",villa nueva,services
504855,carmen dominguez,m,2026-01-02,120.43,mixco,retail
503022,valeria diaz,m,05/01/2026,113.04,quetzaltenango,food
502738,daniel  rojas,f,24/02/2026,"223,39",guatemala,education
503538,isabel herrera,m,2026-02-23,210.34,mixco,food
501346,kevin diaz,f,2026-01-23,43.05,amatitlan,services
501713,patricia  gomez,m,2026-02-09,"469,95",chimaltenango,retail
500503,kevin castillo,f,2026-02-02,194.54,,education
503427,paola nunez,m,2026-02-13,desconocido,quetzaltenango,education
501232,ricardo mejia,f,11/01/2026,"302,04",antigua,food
501452,luis soto,m,2026-01-02,"317,89",antigua,education
501911,andrea ramirez,f,2026-03-01,"221,75",antigua,food
503387,juan torres,f,2026-02-15,"444,53",quetzaltenango,food
503609,laura aguilar,f,2026-02-20,"256,64",chimaltenango,retail
500622,gabriela cruz,m,2026-01-01,60.67,chimaltenango,food
500035,ricardo paz,f,2026-01-28,"66,94",desconocido,retail
502354,karla soto,f,2026-02-11,"381,80",villa nueva,education
504166,jose perez,m,15/01/2026,desconocido,villa nueva,retail
504571,gustavo  torres,m,2026-02-25,"388,74",,services
503431,pedro nunez,m,2026-02-09,254.27,desconocido,retail
503079,diana mazariegos,f,17/02/2026,desconocido,escuintla,retail
502704,carlos gomez,m,2026-02-15,291.85,guatemala,services
501374,maria fuentes,m,07/01/2026,422.37,villa nueva,retail
504823,ricardo vargas,f,2026-02-13,"73,91",,education
501087,patricia gomez,f,2026-02-17,"275,12",guatemala,education
503417,gustavo ortega,f,2026-02-24,281.86,amatitlan,retail
503066,daniel ramirez,m,2026-02-09,desconocido,escuintla,food
503652,miguel herrera,f,2026-01-21,"33,95",quetzaltenango,education
501702,juan soto,m,2026-01-25,"285,58",villa nueva,retail
504219,diana hernandez,m,2026-02-11,257.31,amatitlan,food
504492,diana rojas,m,25/01/2026,"305,46",chimaltenango,food
500579,diana aguilar,m,2026-01-29,"486,13",guatemala,food
504648,pablo mejia,m,02/02/2026,361.40,guatemala,education
502182,karla herrera,f,2026-02-06,103.05,villa nueva,education
502269,karla nunez,m,2026-01-17,186.56,chimaltenango,retail
501081,elena ramirez,f,2026-02-02,"240,43",antigua,services
503908,oscar cruz,f,2026-02-11,"269,10",escuintla,food
500208,laura reyes,f,2026-02-23,"426,53",amatitlan,food
502767,patricia diaz,m,25/01/2026,"262,21",villa nueva,retail
500697,andrea solis,f,2026-01-01,"257,43",villa nueva,retail
